seo:timelineEvent.summary	wld-rom-augustus-becomes-emperor	0	187	Caesar Augustus	person	caesar-augustus
seo:timelineEvent.summary	wld-rom-augustus-becomes-emperor	0	256	Joseph	person	joseph-husband-of-mary
seo:timelineEvent.summary	wld-rom-augustus-becomes-emperor	0	267	Mary	person	mary-mother-of-jesus
seo:timelineEvent.summary	wld-rom-augustus-becomes-emperor	0	275	Bethlehem	location	bethlehem
seo:timelineEvent.summary	wld-rom-augustus-becomes-emperor	0	302	Jesus	person	jesus-of-nazareth
seo:timelineEvent.summary	wld-rom-bar-kokhba-revolt	0	38	Jerusalem	location	jerusalem
seo:timelineEvent.summary	wld-rom-bar-kokhba-revolt	0	59	Roman	topic	romans
seo:timelineEvent.summary	wld-rom-bar-kokhba-revolt	0	71	Jewish	topic	jews
seo:timelineEvent.summary	wld-rom-bar-kokhba-revolt	0	133	messiah	topic	the-christ
seo:timelineEvent.summary	wld-rom-bar-kokhba-revolt	0	181	Rome	location	rome
seo:timelineEvent.summary	wld-rom-bar-kokhba-revolt	0	242	Jews	topic	jews
seo:timelineEvent.summary	wld-rom-bar-kokhba-revolt	0	264	Jerusalem	location	jerusalem
seo:timelineEvent.summary	wld-rom-battle-of-actium	0	64	Octavian	person	caesar-augustus
seo:timelineEvent.summary	wld-rom-battle-of-actium	0	112	Mark Antony	person	mark-antony
seo:timelineEvent.summary	wld-rom-battle-of-actium	0	141	Egypt	location	egypt
seo:timelineEvent.summary	wld-rom-battle-of-actium	0	156	Octavian	person	caesar-augustus
seo:timelineEvent.summary	wld-rom-battle-of-actium	0	188	Roman	topic	romans
seo:timelineEvent.summary	wld-rom-battle-of-actium	0	242	Roman	topic	romans
seo:timelineEvent.summary	wld-rom-caesar-crosses-rubicon	0	114	Roman	topic	romans
seo:timelineEvent.summary	wld-rom-claudius-emperor	0	0	Claudius	person	claudius-caesar
seo:timelineEvent.summary	wld-rom-claudius-emperor	0	114	Jewish	topic	jews
seo:timelineEvent.summary	wld-rom-claudius-emperor	0	136	Rome	location	rome
seo:timelineEvent.summary	wld-rom-claudius-emperor	0	201	Aquila	person	aquila
seo:timelineEvent.summary	wld-rom-claudius-emperor	0	212	Priscilla	person	priscilla
seo:timelineEvent.summary	wld-rom-claudius-emperor	0	225	Corinth	location	corinth
seo:timelineEvent.summary	wld-rom-claudius-emperor	0	282	Paul	person	paul-of-tarsus
seo:timelineEvent.summary	wld-rom-destruction-of-jerusalem	0	44	Roman	topic	romans
seo:timelineEvent.summary	wld-rom-destruction-of-jerusalem	0	78	Jerusalem	location	jerusalem
seo:timelineEvent.summary	wld-rom-destruction-of-jerusalem	0	195	Jesus	person	jesus-of-nazareth
seo:timelineEvent.summary	wld-rom-destruction-of-jerusalem	0	241	the Temple	topic	the-temple
seo:timelineEvent.summary	wld-rom-fall-of-masada	0	18	Jerusalem	location	jerusalem
seo:timelineEvent.summary	wld-rom-fall-of-masada	0	53	Jewish	topic	jews
seo:timelineEvent.summary	wld-rom-fall-of-masada	0	108	Masada	poi	masada
seo:timelineEvent.summary	wld-rom-fall-of-masada	0	124	Dead Sea	location	dead-sea
seo:timelineEvent.summary	wld-rom-fall-of-masada	0	153	Roman	topic	romans
seo:timelineEvent.summary	wld-rom-fall-of-masada	0	241	Rome	location	rome
seo:timelineEvent.summary	wld-rom-founding-of-republic	0	21	Rome	location	rome
seo:timelineEvent.summary	wld-rom-founding-of-rome	0	0	Roman	topic	romans
seo:timelineEvent.summary	wld-rom-great-fire-nero-persecution	0	38	Rome	location	rome
seo:timelineEvent.summary	wld-rom-great-fire-nero-persecution	0	91	Nero	person	nero-caesar
seo:timelineEvent.summary	wld-rom-great-fire-nero-persecution	0	225	Roman	topic	romans
seo:timelineEvent.summary	wld-rom-jewish-revolt-begins	0	17	Roman	topic	romans
seo:timelineEvent.summary	wld-rom-jewish-revolt-begins	0	50	Jewish	topic	jews
seo:timelineEvent.summary	wld-rom-jewish-revolt-begins	0	177	Jerusalem	location	jerusalem
seo:timelineEvent.summary	wld-rom-jewish-revolt-begins	0	220	Jesus	person	jesus-of-nazareth
seo:timelineEvent.summary	wld-rom-martyrdom-peter-paul	0	52	Peter	person	simon-peter
seo:timelineEvent.summary	wld-rom-martyrdom-peter-paul	0	62	Paul	person	paul-of-tarsus
seo:timelineEvent.summary	wld-rom-martyrdom-peter-paul	0	84	Rome	location	rome
seo:timelineEvent.summary	wld-rom-martyrdom-peter-paul	0	95	Nero	person	nero-caesar
seo:timelineEvent.summary	wld-rom-martyrdom-peter-paul	0	102	Peter	person	simon-peter
seo:timelineEvent.summary	wld-rom-martyrdom-peter-paul	0	173	Paul	person	paul-of-tarsus
seo:timelineEvent.summary	wld-rom-martyrdom-peter-paul	0	184	Roman	topic	romans
seo:timelineEvent.summary	wld-rom-nero-emperor	0	0	Claudius	person	claudius-caesar
seo:timelineEvent.summary	wld-rom-nero-emperor	0	23	Nero	person	nero-caesar
seo:timelineEvent.summary	wld-rom-pompey-conquers-jerusalem	0	9	Roman	topic	romans
seo:timelineEvent.summary	wld-rom-pompey-conquers-jerusalem	0	43	Jerusalem	location	jerusalem
seo:timelineEvent.summary	wld-rom-pompey-conquers-jerusalem	0	102	Jewish	topic	jews
seo:timelineEvent.summary	wld-rom-pompey-conquers-jerusalem	0	141	the Temple	topic	the-temple
seo:timelineEvent.summary	wld-rom-pompey-conquers-jerusalem	0	193	Judea	location	judea
seo:timelineEvent.summary	wld-rom-pompey-conquers-jerusalem	0	201	Roman	topic	romans
seo:timelineEvent.summary	wld-rom-pompey-conquers-jerusalem	0	233	Rome	location	rome
seo:timelineEvent.summary	wld-rom-pompey-conquers-jerusalem	0	273	Jewish	topic	jews
seo:timelineEvent.summary	wld-rom-punic-wars	0	48	Rome	location	rome
seo:timelineEvent.summary	wld-rom-tiberius-emperor	0	0	Augustus	person	caesar-augustus
seo:timelineEvent.summary	wld-rom-tiberius-emperor	0	19	Tiberius	person	tiberius-caesar
seo:timelineEvent.summary	wld-rom-tiberius-emperor	0	35	Rome	location	rome
seo:timelineEvent.summary	wld-rom-tiberius-emperor	0	146	Tiberius Caesar	person	tiberius-caesar
seo:timelineEvent.summary	wld-rom-tiberius-emperor	0	179	John the Baptist	person	john-the-baptist
seo:timelineEvent.summary	wld-rom-tiberius-emperor	0	233	Tiberius	person	tiberius-caesar
seo:timelineEvent.summary	wld-rom-tiberius-emperor	0	268	Jesus	person	jesus-of-nazareth
seo:timelineEvent.summary	wld-rom-tiberius-emperor	0	305	Roman	topic	romans
seo:timelineEvent.summary	wld-rom-tiberius-emperor	0	320	Pontius Pilate	person	pontius-pilate
seo:timelineEvent.summary	wld-rom-trajan-persecution	0	19	Roman	topic	romans
seo:timelineEvent.summary	wld-rom-trajan-persecution	0	291	Rome	location	rome
seo:timelineEvent.summary	wycliffe-english-bible-c1382	0	35	John Wycliffe	person	john-wycliffe
seo:timelineEvent.summary	zurich-reformation-1523	0	48	Huldrych Zwingli	person	huldrych-zwingli
seo:topic.summary	4qmmt	0	44	Jewish	topic	jews
seo:topic.summary	4qmmt	0	131	Paul	person	paul-of-tarsus
seo:topic.summary	4qsamuel-a	0	59	Qumran	poi	qumran
seo:topic.summary	4qsamuel-a	0	101	Greek	topic	greeks
seo:topic.summary	4qsamuel-a	0	107	Septuagint	topic	septuagint
seo:topic.summary	ai-candidate-sites	0	34	Ai	location	ai
seo:topic.summary	aleppo-codex	0	11	Tiberias	location	tiberias
seo:topic.summary	alexamenos-graffito	0	72	Rome	location	rome
seo:topic.summary	alexamenos-graffito	0	249	the crucifixion	timeline	bib-loc-crucifixion
seo:topic.summary	amarna-letters	0	43	Egyptian	topic	egyptians
seo:topic.summary	angels	0	189	Michael	person	michael-archangel
seo:topic.summary	angels	0	201	Gabriel	person	gabriel-archangel
seo:topic.summary	babylonian-chronicles	0	76	Babylonian	topic	babylonians
seo:topic.summary	babylonian-chronicles	0	169	Jerusalem	location	jerusalem
seo:topic.summary	babylonians	0	60	Jerusalem	location	jerusalem
seo:topic.summary	babylonians	0	74	Solomon	person	solomon
seo:topic.summary	babylonians	0	163	Daniel	person	daniel
seo:topic.summary	babylonians	0	190	the fiery furnace	timeline	bib-er-fiery-furnace
seo:topic.summary	bar-kokhba-letters	0	39	Dead Sea	location	dead-sea
seo:topic.summary	baruch-bullae	0	139	Jeremiah	person	jeremiah
seo:topic.summary	beni-hasan-tomb-painting	0	31	Egyptian	topic	egyptians
seo:topic.summary	beni-hasan-tomb-painting	0	107	Egyptian	topic	egyptians
seo:topic.summary	bethlehem-bulla	0	88	Bethlehem	location	bethlehem
seo:topic.summary	bethsaida-candidate-sites	0	0	Peter	person	simon-peter
seo:topic.summary	bethsaida-candidate-sites	0	7	Andrew	person	andrew-apostle
seo:topic.summary	bethsaida-candidate-sites	0	18	Philip	person	philip-the-apostle
seo:topic.summary	bethsaida-candidate-sites	0	35	Bethsaida	poi	bethsaida
seo:topic.summary	bodmer-papyri	0	13	Greek	topic	greeks
seo:topic.summary	bodmer-papyri	0	137	Egypt	location	egypt
seo:topic.summary	bubastite-portal	0	118	Egyptian	topic	egyptians
seo:topic.summary	bubastite-portal	0	175	Jerusalem	location	jerusalem
seo:topic.summary	burnt-house-jerusalem	0	14	Jerusalem	location	jerusalem
seo:topic.summary	caiaphas-ossuary	0	124	Jesus	person	jesus-of-nazareth
seo:topic.summary	caiaphas-ossuary	0	133	Pilate	person	pontius-pilate
seo:topic.summary	cairo-codex-of-the-prophets	0	88	Aleppo Codex	topic	aleppo-codex
seo:topic.summary	cairo-geniza	0	0	Jewish	topic	jews
seo:topic.summary	canaanites	0	73	Joshua	person	joshua
seo:topic.summary	casting-lots	0	237	Roman	topic	romans
seo:topic.summary	casting-lots	0	266	Jesus	person	jesus-of-nazareth
seo:topic.summary	cherubim	0	215	Ezekiel	person	ezekiel
seo:topic.summary	chester-beatty-papyri	0	37	Egyptian	topic	egyptians
seo:topic.summary	chief-priests	0	37	Jerusalem	location	jerusalem
seo:topic.summary	chief-priests	0	179	the temple	topic	the-temple
seo:topic.summary	chief-priests	0	222	Jesus	person	jesus-of-nazareth
seo:topic.summary	codex-alexandrinus	0	32	Greek	topic	greeks
seo:topic.summary	codex-claromontanus	0	34	Paul	person	paul-of-tarsus
seo:topic.summary	codex-ephraemi-rescriptus	0	8	Greek	topic	greeks
seo:topic.summary	codex-sinaiticus	0	90	Mount Sinai	poi	mount-sinai
seo:topic.summary	codex-vaticanus	0	21	Greek	topic	greeks
seo:topic.summary	codex-vaticanus	0	120	Codex Sinaiticus	topic	codex-sinaiticus
seo:topic.summary	codex-washingtonianus	0	153	Greek	topic	greeks
seo:topic.summary	comma-johanneum	0	57	the Holy Spirit	person	holy-spirit
seo:topic.summary	comma-johanneum	0	187	Greek	topic	greeks
seo:topic.summary	community-rule	0	33	Jewish	topic	jews
seo:topic.summary	community-rule	0	57	Dead Sea	location	dead-sea
seo:topic.summary	coptic-versions	0	31	Egyptian	topic	egyptians
seo:topic.summary	coptic-versions	0	52	Greek	topic	greeks
seo:topic.summary	coptic-versions	0	114	Egyptian	topic	egyptians
seo:topic.summary	crucified-man-givat-hamivtar	0	69	Jerusalem	location	jerusalem
seo:topic.summary	cyrus-cylinder	0	89	Babylon	location	babylon
seo:topic.summary	cyrus-cylinder	0	119	Persian	topic	persians
seo:topic.summary	damascus-document	0	41	synagogue	topic	synagogue
seo:topic.summary	damascus-document	0	169	Qumran	poi	qumran
seo:topic.summary	day-of-preparation	0	13	Jewish	topic	jews
seo:topic.summary	day-of-preparation	0	48	Sabbath	topic	sabbath
seo:topic.summary	day-of-preparation	0	85	Passover	topic	passover
seo:topic.summary	day-of-preparation	0	177	Sabbath	topic	sabbath
seo:topic.summary	day-of-preparation	0	245	Jesus	person	jesus-of-nazareth
seo:topic.summary	dead-sea-scrolls	0	68	Dead Sea	location	dead-sea
seo:topic.summary	deir-alla-inscription	0	41	the Jordan	location	jordan-river
seo:topic.summary	deir-alla-inscription	0	95	Balaam son of Beor	person	balaam
seo:topic.summary	demons	0	30	Satan	person	satan
seo:topic.summary	demons	0	156	Jesus	person	jesus-of-nazareth
seo:topic.summary	diatessaron	0	197	Greek	topic	greeks
seo:topic.summary	ebla-tablets	0	51	Abraham	person	abraham
seo:topic.summary	edomites	0	26	Jacob	person	jacob
seo:topic.summary	edomites	0	47	Esau	person	esau
seo:topic.summary	edomites	0	74	Dead Sea	location	dead-sea
seo:topic.summary	egerton-papyrus-2	0	206	the Jordan	location	jordan-river
seo:topic.summary	egyptians	0	200	Jacob	person	jacob
seo:topic.summary	egyptians	0	233	Jesus	person	jesus-of-nazareth
seo:topic.summary	ekron-royal-dedicatory-inscription	0	166	Ekron	location	ekron
seo:topic.summary	elephantine-papyri	0	40	Jewish	topic	jews
seo:topic.summary	elephantine-papyri	0	157	Jerusalem	location	jerusalem
seo:topic.summary	en-gedi-leviticus-scroll	0	47	synagogue	topic	synagogue
seo:topic.summary	enuma-elish	0	4	Babylonian	topic	babylonians
seo:topic.summary	execration-texts	0	19	Egyptians	topic	egyptians
seo:topic.summary	execration-texts	0	202	Jerusalem	location	jerusalem
seo:topic.summary	execration-texts	0	213	Shechem	poi	shechem
seo:topic.summary	execration-texts	0	225	Ashkelon	location	ashkelon
seo:topic.summary	family-1-and-family-13	0	25	Greek	topic	greeks
seo:topic.summary	galilee-boat	0	29	Jesus	person	jesus-of-nazareth
seo:topic.summary	gehenna	0	45	Jerusalem	location	jerusalem
seo:topic.summary	gehenna	0	137	Josiah	person	josiah
seo:topic.summary	gehenna	0	155	Jeremiah	person	jeremiah
seo:topic.summary	gehenna	0	172	Jesus	person	jesus-of-nazareth
seo:topic.summary	gemariah-bulla	0	63	City of David	poi	city-of-david
seo:topic.summary	gemariah-bulla	0	207	Jeremiah	person	jeremiah
seo:topic.summary	genesis-apocryphon	0	47	Dead Sea	location	dead-sea
seo:topic.summary	genesis-apocryphon	0	114	Abram	person	abraham
seo:topic.summary	gospel-of-jesus-wife-fragment	0	63	Rome	location	rome
seo:topic.summary	gospel-of-judas	0	36	Jesus	person	jesus-of-nazareth
seo:topic.summary	gospel-of-judas	0	48	Judas Iscariot	person	judas-iscariot
seo:topic.summary	gospel-of-thomas	0	36	Jesus	person	jesus-of-nazareth
seo:topic.summary	gospel-of-thomas	0	167	Greek	topic	greeks
seo:topic.summary	great-isaiah-scroll	0	80	Isaiah	person	isaiah
seo:topic.summary	greek-minor-prophets-scroll	0	44	Qumran	poi	qumran
seo:topic.summary	greek-minor-prophets-scroll	0	90	Greek	topic	greeks
seo:topic.summary	greek-minor-prophets-scroll	0	114	Septuagint	topic	septuagint
seo:topic.summary	greeks	0	78	Jewish	topic	jews
seo:topic.summary	greeks	0	136	Paul	person	paul-of-tarsus
seo:topic.summary	habakkuk-pesher	0	174	Qumran	poi	qumran
seo:topic.summary	hezekiah-bulla	0	63	Hezekiah	person	hezekiah
seo:topic.summary	hezekiah-bulla	0	82	Ahaz	person	ahaz
seo:topic.summary	holy-of-holies	0	42	Tabernacle	topic	tabernacle
seo:topic.summary	holy-of-holies	0	63	the Temple	topic	the-temple
seo:topic.summary	holy-of-holies	0	219	Jesus	person	jesus-of-nazareth
seo:topic.summary	ipuwer-papyrus	0	41	Egyptian	topic	egyptians
seo:topic.summary	ipuwer-papyrus	0	141	Egyptian	topic	egyptians
seo:topic.summary	israelites	0	19	Jacob	person	jacob
seo:topic.summary	israelites	0	119	Abraham	person	abraham
seo:topic.summary	israelites	0	195	Jesus	person	jesus-of-nazareth
seo:topic.summary	james-ossuary	0	167	Judea	location	judea
seo:topic.summary	jehoash-inscription	0	77	the temple	topic	the-temple
seo:topic.summary	jehucal-gedaliah-bullae	0	59	City of David	poi	city-of-david
seo:topic.summary	jehucal-gedaliah-bullae	0	192	Jeremiah	person	jeremiah
seo:topic.summary	jewish-elders	0	140	chief priests	topic	chief-priests
seo:topic.summary	jewish-elders	0	162	scribes	topic	scribes
seo:topic.summary	jewish-elders	0	225	Jesus	person	jesus-of-nazareth
seo:topic.summary	jews	0	140	Jesus	person	jesus-of-nazareth
seo:topic.summary	ketef-hinnom-amulets	0	89	Hinnom	topic	gehenna
seo:topic.summary	ketef-hinnom-amulets	0	241	Dead Sea	location	dead-sea
seo:topic.summary	khirbet-qeiyafa	0	57	David and Goliath	timeline	bib-um-david-and-goliath
seo:topic.summary	kurkh-monolith	0	159	Assyrian	topic	assyrians
seo:topic.summary	lachish-letters	0	169	Lachish	location	lachish
seo:topic.summary	lachish-reliefs	0	28	Assyrian	topic	assyrians
seo:topic.summary	large-stone-structure	0	42	City of David	poi	city-of-david
seo:topic.summary	large-stone-structure	0	105	David	person	david
seo:topic.summary	leningrad-codex	0	145	Aleppo Codex	topic	aleppo-codex
seo:topic.summary	levites	0	25	Jacob	person	jacob
seo:topic.summary	levites	0	91	tabernacle	topic	tabernacle
seo:topic.summary	masoretic-text	0	43	Jewish	topic	jews
seo:topic.summary	masoretic-text	0	50	scribes	topic	scribes
seo:topic.summary	masoretic-text	0	61	Tiberias	location	tiberias
seo:topic.summary	mesha-stele	0	42	Moab	location	moab
seo:topic.summary	minuscule-33	0	16	Greek	topic	greeks
seo:topic.summary	moabites-and-ammonites	0	40	Abraham	person	abraham
seo:topic.summary	moabites-and-ammonites	0	78	Dead Sea	location	dead-sea
seo:topic.summary	moabites-and-ammonites	0	152	Ruth	person	ruth
seo:topic.summary	moabites-and-ammonites	0	163	David	person	david
seo:topic.summary	muratorian-fragment	0	154	Rome	location	rome
seo:topic.summary	museum-of-the-bible-scroll-fragments	0	64	Dead Sea	location	dead-sea
seo:topic.summary	nabonidus-cylinder	0	48	Ur	location	ur
seo:topic.summary	nabonidus-cylinder	0	77	Babylon	location	babylon
seo:topic.summary	nag-hammadi-codices	0	67	Egypt	location	egypt
seo:topic.summary	nag-hammadi-codices	0	142	Greek	topic	greeks
seo:topic.summary	nash-papyrus	0	31	Egypt	location	egypt
seo:topic.summary	nathan-melech-bulla	0	32	City of David	poi	city-of-david
seo:topic.summary	nazareth-inscription	0	132	Roman	topic	romans
seo:topic.summary	new-covenant	0	32	Jeremiah	person	jeremiah
seo:topic.summary	new-covenant	0	162	Jesus	person	jesus-of-nazareth
seo:topic.summary	new-covenant	0	208	the Last Supper	timeline	bib-loc-last-supper
seo:topic.summary	nicene-creed	0	35	the Council of Nicaea	timeline	bib-ac-council-of-nicaea
seo:topic.summary	nicene-creed	0	295	Jesus Christ	person	jesus-of-nazareth
seo:topic.summary	nimrud-ivories	0	88	Assyrian	topic	assyrians
seo:topic.summary	noahs-ark-claims	0	69	Mount Ararat	location	mount-ararat
seo:topic.summary	old-syriac-gospels	0	44	Peshitta	topic	peshitta
seo:topic.summary	old-syriac-gospels	0	122	Egyptian	topic	egyptians
seo:topic.summary	old-syriac-gospels	0	198	Mount Sinai	poi	mount-sinai
seo:topic.summary	oxyrhynchus-papyri	0	84	Egyptian	topic	egyptians
seo:topic.summary	papyrus-75	0	18	Luke	person	luke-evangelist
seo:topic.summary	papyrus-75	0	93	Codex Vaticanus	topic	codex-vaticanus
seo:topic.summary	passover	0	11	Jewish	topic	jews
seo:topic.summary	passover	0	82	Egypt	location	egypt
seo:topic.summary	persians	0	48	Babylon	location	babylon
seo:topic.summary	persians	0	112	the Temple	topic	the-temple
seo:topic.summary	persians	0	163	Esther	person	esther
seo:topic.summary	persians	0	182	Nehemiah	person	nehemiah
seo:topic.summary	persians	0	207	Jerusalem	location	jerusalem
seo:topic.summary	pharisees-and-sadducees-compared	0	155	the resurrection	timeline	bib-loc-resurrection
seo:topic.summary	pilate-ring	0	20	Herodium	poi	herodium
seo:topic.summary	pilate-ring	0	80	Pilate	person	pontius-pilate
seo:topic.summary	pilate-ring	0	234	Pilate	person	pontius-pilate
seo:topic.summary	pilate-stone	0	52	Caesarea Maritima	poi	caesarea-maritima
seo:topic.summary	pilate-stone	0	125	Pilate	person	pontius-pilate
seo:topic.summary	pilgrimage-road-jerusalem	0	68	Pool of Siloam	poi	pool-of-siloam
seo:topic.summary	pilgrimage-road-jerusalem	0	86	the Temple	topic	the-temple
seo:topic.summary	place-of-trumpeting-inscription	0	61	Temple Mount	location	mount-moriah
seo:topic.summary	politarch-inscriptions	0	0	Luke	person	luke-evangelist
seo:topic.summary	politarch-inscriptions	0	30	Thessalonica	location	thessalonica
seo:topic.summary	politarch-inscriptions	0	97	Greek	topic	greeks
seo:topic.summary	romans	0	22	Judea	location	judea
seo:topic.summary	romans	0	39	Jesus	person	jesus-of-nazareth
seo:topic.summary	romans	0	88	the crucifixion	timeline	bib-loc-crucifixion
seo:topic.summary	romans	0	129	Paul	person	paul-of-tarsus
seo:topic.summary	ron-wyatt-claimed-discoveries	0	0	Noah	person	noah
seo:topic.summary	ron-wyatt-claimed-discoveries	0	65	Red Sea	location	red-sea
seo:topic.summary	ron-wyatt-claimed-discoveries	0	117	Golgotha	poi	golgotha
seo:topic.summary	sabbath	0	132	Jesus	person	jesus-of-nazareth
seo:topic.summary	samaria-ostraca	0	62	Samaria	location	samaria
seo:topic.summary	samaritan-pentateuch	0	4	Samaritans	topic	samaritans
seo:topic.summary	samaritan-pentateuch	0	20	Torah	topic	torah
seo:topic.summary	samaritan-pentateuch	0	88	Jewish	topic	jews
seo:topic.summary	samaritans	0	61	Samaria	location	samaria
seo:topic.summary	samaritans	0	159	Jews	topic	jews
seo:topic.summary	samaritans	0	199	Jesus	person	jesus-of-nazareth
seo:topic.summary	scribes	0	248	Jesus	person	jesus-of-nazareth
seo:topic.summary	sennacherib-prism	0	120	Hezekiah	person	hezekiah
seo:topic.summary	sennacherib-prism	0	135	Jerusalem	location	jerusalem
seo:topic.summary	septuagint	0	46	Greek	topic	greeks
seo:topic.summary	septuagint	0	62	Alexandria	location	alexandria
seo:topic.summary	sergius-paulus-inscriptions	0	15	Roman	topic	romans
seo:topic.summary	sergius-paulus-inscriptions	0	33	Cyprus	location	cyprus
seo:topic.summary	sergius-paulus-inscriptions	0	53	Paul	person	paul-of-tarsus
seo:topic.summary	sergius-paulus-inscriptions	0	62	Barnabas	person	barnabas
seo:topic.summary	shema-seal	0	25	Megiddo	poi	megiddo
seo:topic.summary	siloam-inscription	0	34	Hezekiah's Tunnel	topic	hezekiahs-tunnel
seo:topic.summary	siloam-inscription	0	58	Jerusalem	location	jerusalem
seo:topic.summary	soleb-yhw-inscription	0	18	Egyptian	topic	egyptians
seo:topic.summary	son-of-man	0	11	Jesus	person	jesus-of-nazareth
seo:topic.summary	stepped-stone-structure	0	78	City of David	poi	city-of-david
seo:topic.summary	synagogue	0	10	Jewish	topic	jews
seo:topic.summary	synagogue	0	107	Babylonian	topic	babylonians
seo:topic.summary	synagogue	0	173	Jesus	person	jesus-of-nazareth
seo:topic.summary	synagogue	0	198	Paul	person	paul-of-tarsus
seo:topic.summary	talpiot-tomb	0	38	Jerusalem	location	jerusalem
seo:topic.summary	talpiot-tomb	0	197	Jesus	person	jesus-of-nazareth
seo:topic.summary	tel-dan-stele	0	58	Dan	location	dan
seo:topic.summary	tel-dan-stele	0	140	David	person	david
seo:topic.summary	tel-hazor	0	11	Canaanite	topic	canaanites
seo:topic.summary	tell-es-safi-ostracon	0	46	Philistine	topic	philistines
seo:topic.summary	tell-es-safi-ostracon	0	57	Gath	location	gath
seo:topic.summary	tell-es-safi-ostracon	0	134	Canaanites	topic	canaanites
seo:topic.summary	temple-mount-sifting-project	0	45	the Temple	topic	the-temple
seo:topic.summary	temple-warning-inscription	0	88	the Temple	topic	the-temple
seo:topic.summary	temple-warning-inscription	0	127	Paul	person	paul-of-tarsus
seo:topic.summary	thanksgiving-hymns	0	50	Qumran	poi	qumran
seo:topic.summary	the-christ	0	27	Greek	topic	greeks
seo:topic.summary	the-christ	0	215	Jesus	person	jesus-of-nazareth
seo:topic.summary	the-temple	0	41	Jerusalem	location	jerusalem
seo:topic.summary	the-temple	0	78	Tabernacle	topic	tabernacle
seo:topic.summary	the-temple	0	105	Solomon	person	solomon
seo:topic.summary	the-temple	0	145	Babylon	location	babylon
seo:topic.summary	the-temple	0	240	Rome	location	rome
seo:topic.summary	the-temple	0	268	Jesus	person	jesus-of-nazareth
seo:topic.summary	the-trinity	0	124	the Holy Spirit	person	holy-spirit
seo:topic.summary	theodotus-inscription	0	13	Greek	topic	greeks
seo:topic.summary	theodotus-inscription	0	51	synagogue	topic	synagogue
seo:topic.summary	theodotus-inscription	0	64	Jerusalem	location	jerusalem
seo:topic.summary	theodotus-inscription	0	188	synagogue	topic	synagogue
seo:topic.summary	timna-valley-mines	0	69	Solomon	person	solomon
seo:topic.summary	timna-valley-mines	0	105	Egypt	location	egypt
seo:topic.summary	topic-pharisees	0	15	Jewish	topic	jews
seo:topic.summary	topic-pharisees	0	155	Jesus	person	jesus-of-nazareth
seo:topic.summary	topic-pharisees	0	239	Paul	person	paul-of-tarsus
seo:topic.summary	topic-sadducees	0	20	Jewish	topic	jews
seo:topic.summary	topic-sadducees	0	49	Jerusalem	location	jerusalem
seo:topic.summary	topic-sadducees	0	104	Pharisees	topic	topic-pharisees
seo:topic.summary	topic-sadducees	0	145	the resurrection	timeline	bib-loc-resurrection
seo:topic.summary	topic-sadducees	0	163	angels	topic	angels
seo:topic.summary	topic-sadducees	0	240	the temple	topic	the-temple
seo:topic.summary	torah	0	122	Jesus	person	jesus-of-nazareth
seo:topic.summary	ugarit-tablets	0	104	Canaanite	topic	canaanites
seo:topic.summary	vetus-latina	0	185	Greek	topic	greeks
seo:topic.summary	warrens-shaft	0	87	Jerusalem	location	jerusalem
seo:topic.summary	young-earth-old-earth-creationism	0	85	Adam	person	adam
seo:topic.summary	young-earth-old-earth-creationism	0	94	Eve	person	eve
