bookIntro.manuscripts|-|00688f0650	117	Hezekiah	hezekiah
bookIntro.manuscripts|-|00688f0650	12	Hezekiah	hezekiah
bookIntro.manuscripts|-|0413b3fde3	95	John	john-the-baptist
bookIntro.manuscripts|-|06acf2f0cc	35	Peter	simon-peter
bookIntro.manuscripts|-|0816ac86a7	13	Ezekiel	ezekiel
bookIntro.manuscripts|-|0888454258	0	Ezra	ezra
bookIntro.manuscripts|-|0888454258	9	Nehemiah	nehemiah
bookIntro.manuscripts|-|0c6cf18ba1	89	Luke	luke-evangelist
bookIntro.manuscripts|-|0c83882220	670	Jesus	jesus-of-nazareth
bookIntro.manuscripts|-|100dc8e7d2	2	John	john-the-baptist
bookIntro.manuscripts|-|132381eb23	0	Zechariah	zechariah-father-of-john-baptist
bookIntro.manuscripts|-|1d3257ff02	114	David	david
bookIntro.manuscripts|-|1d3257ff02	189	David	david
bookIntro.manuscripts|-|20cdc174e8	125	Peter	simon-peter
bookIntro.manuscripts|-|21701aa412	0	Philemon	philemon
bookIntro.manuscripts|-|21701aa412	311	Timothy	timothy
bookIntro.manuscripts|-|21701aa412	320	Titus	titus
bookIntro.manuscripts|-|21701aa412	327	Philemon	philemon
bookIntro.manuscripts|-|21701aa412	490	Philemon	philemon
bookIntro.manuscripts|-|2346fea3c5	0	Luke	luke-evangelist
bookIntro.manuscripts|-|2346fea3c5	111	Luke	luke-evangelist
bookIntro.manuscripts|-|2346fea3c5	124	Mark	john-mark
bookIntro.manuscripts|-|2346fea3c5	43	Mark	john-mark
bookIntro.manuscripts|-|2346fea3c5	452	Luke	luke-evangelist
bookIntro.manuscripts|-|2346fea3c5	458	Luke	luke-evangelist
bookIntro.manuscripts|-|2450b6ebef	38	Peter	simon-peter
bookIntro.manuscripts|-|26e99aaaf5	29	Ezekiel	ezekiel
bookIntro.manuscripts|-|287437dc0a	136	Moses	moses
bookIntro.manuscripts|-|2e6234f51a	0	James	james-son-of-zebedee
bookIntro.manuscripts|-|2edd652e8c	151	Samuel	samuel
bookIntro.manuscripts|-|2edd652e8c	60	Samuel	samuel
bookIntro.manuscripts|-|300b69dfd7	238	David	david
bookIntro.manuscripts|-|3035d1a370	13	Daniel	daniel
bookIntro.manuscripts|-|30b800b95a	88	John	john-the-baptist
bookIntro.manuscripts|-|30d08a3938	66	Peter	simon-peter
bookIntro.manuscripts|-|33f7381f73	122	Titus	titus
bookIntro.manuscripts|-|35688bdfb6	49	Ruth	ruth
bookIntro.manuscripts|-|36659d6048	0	Paul	paul-of-tarsus
bookIntro.manuscripts|-|3a8dece532	129	Paul	paul-of-tarsus
bookIntro.manuscripts|-|3af3fbd854	102	Ezra	ezra
bookIntro.manuscripts|-|3af3fbd854	156	Ezra	ezra
bookIntro.manuscripts|-|3af3fbd854	205	Nehemiah	nehemiah
bookIntro.manuscripts|-|3af3fbd854	335	Zerubbabel	zerubbabel
bookIntro.manuscripts|-|3af3fbd854	717	Ezra	ezra
bookIntro.manuscripts|-|3e6c639b3c	36	Timothy	timothy
bookIntro.manuscripts|-|430ebbd8b9	479	John	john-the-baptist
bookIntro.manuscripts|-|430ebbd8b9	708	John	john-the-baptist
bookIntro.manuscripts|-|430ebbd8b9	96	John	john-the-baptist
bookIntro.manuscripts|-|4682dc5370	0	Luke	luke-evangelist
bookIntro.manuscripts|-|4682dc5370	50	Luke	luke-evangelist
bookIntro.manuscripts|-|4682dc5370	91	Theophilus	theophilus
bookIntro.manuscripts|-|48b2190ffb	302	Job	job
bookIntro.manuscripts|-|48b2190ffb	578	Abraham	abraham
bookIntro.manuscripts|-|48ca81bd3b	39	Enoch	enoch
bookIntro.manuscripts|-|48ca81bd3b	69	Moses	moses
bookIntro.manuscripts|-|4a54bf410f	13	Jeremiah	jeremiah
bookIntro.manuscripts|-|4e9bc24be7	207	Esther	esther
bookIntro.manuscripts|-|4e9bc24be7	218	Mordecai	mordecai
bookIntro.manuscripts|-|514a880cb9	94	James	james-son-of-zebedee
bookIntro.manuscripts|-|544360649d	249	Ezekiel	ezekiel
bookIntro.manuscripts|-|56ae0d2838	24	Jeremiah	jeremiah
bookIntro.manuscripts|-|56ae0d2838	255	Jeremiah	jeremiah
bookIntro.manuscripts|-|56b78f527a	127	Peter	simon-peter
bookIntro.manuscripts|-|56b78f527a	160	Peter	simon-peter
bookIntro.manuscripts|-|578096be93	29	Timothy	timothy
bookIntro.manuscripts|-|5869c8fa96	158	Mark	john-mark
bookIntro.manuscripts|-|5869c8fa96	222	Luke	luke-evangelist
bookIntro.manuscripts|-|5869c8fa96	27	Luke	luke-evangelist
bookIntro.manuscripts|-|5869c8fa96	52	Mark	john-mark
bookIntro.manuscripts|-|5869c8fa96	8	Mark	john-mark
bookIntro.manuscripts|-|5883790f8c	64	Jesus	jesus-of-nazareth
bookIntro.manuscripts|-|5cceeff39c	12	Deborah	deborah
bookIntro.manuscripts|-|5d0a75698d	187	Aquila	aquila
bookIntro.manuscripts|-|5e2667b1c3	231	Jeremiah	jeremiah
bookIntro.manuscripts|-|5ec0ee3399	32	Esther	esther
bookIntro.manuscripts|-|5f06549c69	42	Job	job
bookIntro.manuscripts|-|61f0bdd110	101	Ezekiel	ezekiel
bookIntro.manuscripts|-|64b851d4c5	56	Peter	simon-peter
bookIntro.manuscripts|-|64b851d4c5	93	Peter	simon-peter
bookIntro.manuscripts|-|656d27618f	58	Deborah	deborah
bookIntro.manuscripts|-|6a0957b3ac	176	Mark	john-mark
bookIntro.manuscripts|-|6a0957b3ac	235	Luke	luke-evangelist
bookIntro.manuscripts|-|6a0957b3ac	280	Jesus	jesus-of-nazareth
bookIntro.manuscripts|-|6a0957b3ac	34	Mark	john-mark
bookIntro.manuscripts|-|6a0957b3ac	44	Luke	luke-evangelist
bookIntro.manuscripts|-|6a0957b3ac	816	Luke	luke-evangelist
bookIntro.manuscripts|-|6be6296c5a	2	Peter	simon-peter
bookIntro.manuscripts|-|6cc6f5ba3f	49	Samuel	samuel
bookIntro.manuscripts|-|6d106874f7	2	John	john-the-baptist
bookIntro.manuscripts|-|6e1ff49880	45	David	david
bookIntro.manuscripts|-|718e07a2a3	108	Jesus	jesus-of-nazareth
bookIntro.manuscripts|-|718e07a2a3	22	Zechariah	zechariah-father-of-john-baptist
bookIntro.manuscripts|-|719537ead7	145	John	john-the-baptist
bookIntro.manuscripts|-|7228a600d1	137	Paul	paul-of-tarsus
bookIntro.manuscripts|-|725b2e4022	2	Peter	simon-peter
bookIntro.manuscripts|-|72fe91d725	35	John	john-the-baptist
bookIntro.manuscripts|-|779e42061a	78	Zechariah	zechariah-father-of-john-baptist
bookIntro.manuscripts|-|7c6ba495cd	31	Ezra	ezra
bookIntro.manuscripts|-|8304d04a59	0	Mark	john-mark
bookIntro.manuscripts|-|8304d04a59	180	Mark	john-mark
bookIntro.manuscripts|-|848480435e	226	Nehemiah	nehemiah
bookIntro.manuscripts|-|87d7709327	76	Ezra	ezra
bookIntro.manuscripts|-|8a524d9dfc	2	Samuel	samuel
bookIntro.manuscripts|-|8ee863c551	27	Luke	luke-evangelist
bookIntro.manuscripts|-|8fca26d6bc	22	Zechariah	zechariah-father-of-john-baptist
bookIntro.manuscripts|-|96be30e4b2	149	Jeremiah	jeremiah
bookIntro.manuscripts|-|96be30e4b2	17	Jeremiah	jeremiah
bookIntro.manuscripts|-|96ca969b0a	47	David	david
bookIntro.manuscripts|-|98cb49a416	32	Joshua	joshua
bookIntro.manuscripts|-|9d7eb4c852	166	Isaiah	isaiah
bookIntro.manuscripts|-|9d7eb4c852	20	Isaiah	isaiah
bookIntro.manuscripts|-|9e07fe101e	12	Ezra	ezra
bookIntro.manuscripts|-|9ec388e995	126	John	john-the-baptist
bookIntro.manuscripts|-|9ec388e995	75	Luke	luke-evangelist
bookIntro.manuscripts|-|9ec388e995	84	John	john-the-baptist
bookIntro.manuscripts|-|9ef3503f19	0	Esther	esther
bookIntro.manuscripts|-|9fac849f8a	73	Solomon	solomon
bookIntro.manuscripts|-|a0545813d0	236	Manasseh	manasseh-king-of-judah
bookIntro.manuscripts|-|a0545813d0	357	Hezekiah	hezekiah
bookIntro.manuscripts|-|a0545813d0	470	Uzziah	uzziah
bookIntro.manuscripts|-|a0545813d0	87	Manasseh	manasseh-king-of-judah
bookIntro.manuscripts|-|a0f1c27e23	229	Jeremiah	jeremiah
bookIntro.manuscripts|-|a106b6ea8d	13	Ruth	ruth
bookIntro.manuscripts|-|a143a48bbd	212	Isaiah	isaiah
bookIntro.manuscripts|-|a1a120a389	2	Timothy	timothy
bookIntro.manuscripts|-|a2c4635d06	114	Mark	john-mark
bookIntro.manuscripts|-|a3d52effad	474	David	david
bookIntro.manuscripts|-|a4447a7b20	111	Titus	titus
bookIntro.manuscripts|-|a486df6231	2	John	john-the-baptist
bookIntro.manuscripts|-|a49aa24da5	251	David	david
bookIntro.manuscripts|-|a49aa24da5	326	Samuel	samuel
bookIntro.manuscripts|-|a49aa24da5	487	David	david
bookIntro.manuscripts|-|a49aa24da5	715	David	david
bookIntro.manuscripts|-|a49aa24da5	783	David	david
bookIntro.manuscripts|-|a4bbd6df59	22	Daniel	daniel
bookIntro.manuscripts|-|a4bbd6df59	248	Azariah	uzziah
bookIntro.manuscripts|-|a4bbd6df59	300	the Dragon	satan
bookIntro.manuscripts|-|a5d16c39a5	215	John	john-the-baptist
bookIntro.manuscripts|-|a606cc7ef3	0	Titus	titus
bookIntro.manuscripts|-|a6951ef39f	89	John	john-the-baptist
bookIntro.manuscripts|-|a77e6771f7	91	James	james-son-of-zebedee
bookIntro.manuscripts|-|a8efcb5323	8	Ruth	ruth
bookIntro.manuscripts|-|b286c2356b	49	Samuel	samuel
bookIntro.manuscripts|-|b329cf25da	2	John	john-the-baptist
bookIntro.manuscripts|-|b5ae8816d5	148	Samuel	samuel
bookIntro.manuscripts|-|b91968616d	104	Luke	luke-evangelist
bookIntro.manuscripts|-|b91968616d	113	John	john-the-baptist
bookIntro.manuscripts|-|b9392f518e	8	Daniel	daniel
bookIntro.manuscripts|-|b9719fb3c8	37	Luke	luke-evangelist
bookIntro.manuscripts|-|b9719fb3c8	88	Theophilus	theophilus
bookIntro.manuscripts|-|bcf062e408	26	Paul	paul-of-tarsus
bookIntro.manuscripts|-|bed28e4878	105	Ezekiel	ezekiel
bookIntro.manuscripts|-|bf24314589	231	Jeremiah	jeremiah
bookIntro.manuscripts|-|c0e35f3e55	67	John	john-the-baptist
bookIntro.manuscripts|-|c0ee3343f5	69	James	james-son-of-zebedee
bookIntro.manuscripts|-|c0ee3343f5	93	Peter	simon-peter
bookIntro.manuscripts|-|c127e4d001	89	John	john-the-baptist
bookIntro.manuscripts|-|c25ecbdc67	69	Esther	esther
bookIntro.manuscripts|-|c4c9f18ff7	36	Philemon	philemon
bookIntro.manuscripts|-|c511fe48b3	8	Samuel	samuel
bookIntro.manuscripts|-|c61dda1595	121	Hezekiah	hezekiah
bookIntro.manuscripts|-|cbf4ec2d6b	378	Solomon	solomon
bookIntro.manuscripts|-|cc16c71cee	241	Nehemiah	nehemiah
bookIntro.manuscripts|-|ccf306ad6b	24	Ezra	ezra
bookIntro.manuscripts|-|ccf306ad6b	29	Nehemiah	nehemiah
bookIntro.manuscripts|-|cd33033be8	133	Solomon	solomon
bookIntro.manuscripts|-|cf16d233db	36	John	john-the-baptist
bookIntro.manuscripts|-|d4339da2d2	132	Jeremiah	jeremiah
bookIntro.manuscripts|-|d43dd2fa38	111	Paul	paul-of-tarsus
bookIntro.manuscripts|-|d8ea1ce851	246	Ezra	ezra
bookIntro.manuscripts|-|d983612c7c	11	Daniel	daniel
bookIntro.manuscripts|-|da48e52dc1	110	David	david
bookIntro.manuscripts|-|db9ae0b611	57	John	john-the-baptist
bookIntro.manuscripts|-|dbbb55248c	66	John	john-the-baptist
bookIntro.manuscripts|-|dc747cb841	317	Joshua	joshua
bookIntro.manuscripts|-|dca8e89bad	13	Joshua	joshua
bookIntro.manuscripts|-|dfc7838cab	76	Mark	john-mark
bookIntro.manuscripts|-|dfc7838cab	92	Peter	simon-peter
bookIntro.manuscripts|-|e026f5e136	557	Joshua	joshua
bookIntro.manuscripts|-|e0c7fe36d1	83	Luke	luke-evangelist
bookIntro.manuscripts|-|e372c09c32	108	Jehoiachin	jeconiah
bookIntro.manuscripts|-|e4cf52f807	0	James	james-son-of-zebedee
bookIntro.manuscripts|-|e58fc36d60	131	Job	job
bookIntro.manuscripts|-|e58fc36d60	49	Job	job
bookIntro.manuscripts|-|e6888bfadb	95	Jesus	jesus-of-nazareth
bookIntro.manuscripts|-|ecabaef8d6	0	Paul	paul-of-tarsus
bookIntro.manuscripts|-|ed18955cb7	47	Peter	simon-peter
bookIntro.manuscripts|-|ee21162672	123	Isaiah	isaiah
bookIntro.manuscripts|-|ee21162672	231	Hezekiah	hezekiah
bookIntro.manuscripts|-|ee8e60336f	145	Hezekiah	hezekiah
bookIntro.manuscripts|-|ee8e60336f	94	Hezekiah	hezekiah
bookIntro.manuscripts|-|f117ed9260	32	Job	job
bookIntro.manuscripts|-|f3c1e48471	187	Balaam son of Beor	balaam
bookIntro.manuscripts|-|f3c1e48471	5	Balaam	balaam
bookIntro.manuscripts|-|f653c54477	66	Mark	john-mark
bookIntro.manuscripts|-|f6a5a2b539	537	Zechariah	zechariah-father-of-john-baptist
bookIntro.manuscripts|-|f7dba134d6	126	John the Baptist	john-the-baptist
bookIntro.manuscripts|-|f7dba134d6	59	Elijah	elijah
bookIntro.manuscripts|-|f895a7489c	0	Philemon	philemon
bookIntro.manuscripts|-|f895a7489c	253	Philemon	philemon
bookIntro.manuscripts|-|fc74f47995	33	Philemon	philemon
bookIntro.manuscripts|-|fdba03d4ae	87	Peter	simon-peter
bookIntro.summary|-|00be756ff6	0	Paul	paul-of-tarsus
bookIntro.summary|-|00be756ff6	159	Paul	paul-of-tarsus
bookIntro.summary|-|00be756ff6	37	Philemon	philemon
bookIntro.summary|-|00fb9d2172	225	Paul	paul-of-tarsus
bookIntro.summary|-|01ccca92dd	188	Moses	moses
bookIntro.summary|-|01ccca92dd	198	Aaron	aaron
bookIntro.summary|-|01ccca92dd	209	Moses	moses
bookIntro.summary|-|02fe9e4c43	143	Paul	paul-of-tarsus
bookIntro.summary|-|0344b12eae	92	Paul	paul-of-tarsus
bookIntro.summary|-|03f77ceb67	155	Moses	moses
bookIntro.summary|-|03f77ceb67	72	Moses	moses
bookIntro.summary|-|05426d3adf	118	Solomon	solomon
bookIntro.summary|-|05426d3adf	38	David	david
bookIntro.summary|-|05426d3adf	58	Solomon	solomon
bookIntro.summary|-|05b2a03132	214	Nehemiah	nehemiah
bookIntro.summary|-|05b2a03132	62	Ezra	ezra
bookIntro.summary|-|05c0e4ce1f	91	Jeremiah	jeremiah
bookIntro.summary|-|0655544ab5	165	Mordecai	mordecai
bookIntro.summary|-|0655544ab5	180	Esther	esther
bookIntro.summary|-|0655544ab5	40	Mordecai	mordecai
bookIntro.summary|-|071703fddc	0	Mark	john-mark
bookIntro.summary|-|071703fddc	267	Mark	john-mark
bookIntro.summary|-|071703fddc	43	John the Baptist	john-the-baptist
bookIntro.summary|-|071703fddc	69	Jesus	jesus-of-nazareth
bookIntro.summary|-|0da634f9c9	136	Mordecai	mordecai
bookIntro.summary|-|0da634f9c9	24	Esther	esther
bookIntro.summary|-|0f670b51b6	108	Jesus	jesus-of-nazareth
bookIntro.summary|-|0f670b51b6	33	Peter	simon-peter
bookIntro.summary|-|0f670b51b6	49	Jesus	jesus-of-nazareth
bookIntro.summary|-|10b542fa21	178	James	james-son-of-zebedee
bookIntro.summary|-|13ebc9c678	94	Paul	paul-of-tarsus
bookIntro.summary|-|14d0300e72	271	Jesus	jesus-of-nazareth
bookIntro.summary|-|160c16c970	0	Peter	simon-peter
bookIntro.summary|-|1927187c56	193	Elijah	elijah
bookIntro.summary|-|1927187c56	228	Jezebel	jezebel
bookIntro.summary|-|1d0ab15afe	117	Abel	abel
bookIntro.summary|-|1d0ab15afe	123	Noah	noah
bookIntro.summary|-|1d0ab15afe	129	Abraham	abraham
bookIntro.summary|-|1d0ab15afe	138	Moses	moses
bookIntro.summary|-|1d0ab15afe	344	Jesus	jesus-of-nazareth
bookIntro.summary|-|1e23ff3c4f	0	Paul	paul-of-tarsus
bookIntro.summary|-|1e23ff3c4f	117	Abraham	abraham
bookIntro.summary|-|1e23ff3c4f	369	Abraham	abraham
bookIntro.summary|-|1f8a6eae2d	109	Saul	saul-king-of-israel
bookIntro.summary|-|1f8a6eae2d	143	David	david
bookIntro.summary|-|1f8a6eae2d	196	Saul	saul-king-of-israel
bookIntro.summary|-|1f8a6eae2d	24	David	david
bookIntro.summary|-|1f8a6eae2d	256	Saul	saul-king-of-israel
bookIntro.summary|-|1f8a6eae2d	92	Saul	saul-king-of-israel
bookIntro.summary|-|24143de932	267	David	david
bookIntro.summary|-|25009e841c	20	Ezekiel	ezekiel
bookIntro.summary|-|2525e18c41	130	John	john-the-baptist
bookIntro.summary|-|2525e18c41	207	Satan	satan
bookIntro.summary|-|25ae0b3143	374	Jesus	jesus-of-nazareth
bookIntro.summary|-|26390d1b2c	148	Naomi	naomi
bookIntro.summary|-|26390d1b2c	165	Boaz	boaz
bookIntro.summary|-|26390d1b2c	33	Ruth	ruth
bookIntro.summary|-|26390d1b2c	62	Boaz	boaz
bookIntro.summary|-|26390d1b2c	82	Naomi	naomi
bookIntro.summary|-|26906bc280	0	Ezra	ezra
bookIntro.summary|-|2725edeaa5	225	Aaron	aaron
bookIntro.summary|-|2770d943fb	111	Job	job
bookIntro.summary|-|2770d943fb	157	Job	job
bookIntro.summary|-|2770d943fb	248	Satan	satan
bookIntro.summary|-|2770d943fb	264	Job	job
bookIntro.summary|-|2770d943fb	290	Job	job
bookIntro.summary|-|2770d943fb	315	Job	job
bookIntro.summary|-|2770d943fb	396	Job	job
bookIntro.summary|-|2770d943fb	430	the Accuser	satan
bookIntro.summary|-|2770d943fb	71	Satan	satan
bookIntro.summary|-|2770d943fb	79	the Accuser	satan
bookIntro.summary|-|27bad33f90	32	Elisha	elisha
bookIntro.summary|-|27bad33f90	50	Elijah	elijah
bookIntro.summary|-|283446da5c	80	Peter	simon-peter
bookIntro.summary|-|28d82771d8	23	Paul	paul-of-tarsus
bookIntro.summary|-|2a469f10e6	113	Esther	esther
bookIntro.summary|-|2a469f10e6	141	Mordecai	mordecai
bookIntro.summary|-|2a469f10e6	198	Mordecai	mordecai
bookIntro.summary|-|2b4b57d0f2	24	Jehoshaphat	jehoshaphat
bookIntro.summary|-|2b4b57d0f2	37	Hezekiah	hezekiah
bookIntro.summary|-|2b4b57d0f2	51	Josiah	josiah
bookIntro.summary|-|2f41905208	0	Paul	paul-of-tarsus
bookIntro.summary|-|2f41905208	201	Jesus	jesus-of-nazareth
bookIntro.summary|-|342cfc945c	0	Paul	paul-of-tarsus
bookIntro.summary|-|34ed5bc686	161	Nathan	nathan-the-prophet
bookIntro.summary|-|34ed5bc686	20	David	david
bookIntro.summary|-|34ed5bc686	200	David	david
bookIntro.summary|-|34ed5bc686	6	Saul	saul-king-of-israel
bookIntro.summary|-|356ac9903f	244	Timothy	timothy
bookIntro.summary|-|356ac9903f	46	Paul	paul-of-tarsus
bookIntro.summary|-|365fc23f1c	337	Zerubbabel	zerubbabel
bookIntro.summary|-|365fc23f1c	352	Joshua	joshua
bookIntro.summary|-|3831fa964c	0	Paul	paul-of-tarsus
bookIntro.summary|-|39d8cb70ab	174	Jesus	jesus-of-nazareth
bookIntro.summary|-|39d8cb70ab	252	Pilate	pontius-pilate
bookIntro.summary|-|39d8cb70ab	313	Jesus	jesus-of-nazareth
bookIntro.summary|-|437453325f	122	Naomi	naomi
bookIntro.summary|-|437453325f	14	Naomi	naomi
bookIntro.summary|-|437453325f	161	Ruth	ruth
bookIntro.summary|-|437453325f	208	Naomi	naomi
bookIntro.summary|-|437453325f	221	Naomi	naomi
bookIntro.summary|-|43c7af4ba1	1090	Christ Jesus	jesus-of-nazareth
bookIntro.summary|-|43c7af4ba1	375	Paul	paul-of-tarsus
bookIntro.summary|-|43c7af4ba1	460	Paul	paul-of-tarsus
bookIntro.summary|-|43c7af4ba1	593	James	james-son-of-zebedee
bookIntro.summary|-|43c7af4ba1	62	James	james-son-of-zebedee
bookIntro.summary|-|43c7af4ba1	747	Abraham	abraham
bookIntro.summary|-|43c7af4ba1	777	Paul	paul-of-tarsus
bookIntro.summary|-|43c7af4ba1	795	Abraham	abraham
bookIntro.summary|-|43c7af4ba1	850	James	james-son-of-zebedee
bookIntro.summary|-|43c7af4ba1	869	Abraham	abraham
bookIntro.summary|-|43c7af4ba1	928	Paul	paul-of-tarsus
bookIntro.summary|-|46262a5bdf	141	Luke	luke-evangelist
bookIntro.summary|-|46262a5bdf	70	Jesus	jesus-of-nazareth
bookIntro.summary|-|487af1c168	0	Paul	paul-of-tarsus
bookIntro.summary|-|4c442fb3bf	29	Diotrephes	diotrephes
bookIntro.summary|-|4c442fb3bf	355	John	john-the-baptist
bookIntro.summary|-|4c49846d4f	206	Peter	simon-peter
bookIntro.summary|-|4c49846d4f	426	the Holy Spirit	holy-spirit
bookIntro.summary|-|4f0b8c7563	0	John	john-the-baptist
bookIntro.summary|-|4f15bbfa12	107	Mark	john-mark
bookIntro.summary|-|4f15bbfa12	117	Luke	luke-evangelist
bookIntro.summary|-|4f15bbfa12	158	John	john-the-baptist
bookIntro.summary|-|4f15bbfa12	280	John	john-the-baptist
bookIntro.summary|-|4f15bbfa12	3	John	john-the-baptist
bookIntro.summary|-|4f15bbfa12	530	Jesus	jesus-of-nazareth
bookIntro.summary|-|4f15bbfa12	9	Jesus	jesus-of-nazareth
bookIntro.summary|-|50a7154a86	50	Paul	paul-of-tarsus
bookIntro.summary|-|5169fdc04d	210	Joshua	joshua
bookIntro.summary|-|528444d565	24	Paul	paul-of-tarsus
bookIntro.summary|-|529cfad6ef	0	Paul	paul-of-tarsus
bookIntro.summary|-|529cfad6ef	13	Titus	titus
bookIntro.summary|-|532fc619c9	1071	Mark	john-mark
bookIntro.summary|-|532fc619c9	1130	Mark	john-mark
bookIntro.summary|-|532fc619c9	386	Mark	john-mark
bookIntro.summary|-|532fc619c9	595	Mark	john-mark
bookIntro.summary|-|532fc619c9	723	Luke	luke-evangelist
bookIntro.summary|-|532fc619c9	729	John	john-the-baptist
bookIntro.summary|-|532fc619c9	86	Jesus	jesus-of-nazareth
bookIntro.summary|-|532fc619c9	934	Mark	john-mark
bookIntro.summary|-|54c97f0f87	135	Moses	moses
bookIntro.summary|-|54c97f0f87	153	Joshua	joshua
bookIntro.summary|-|5527767569	169	Solomon	solomon
bookIntro.summary|-|5527767569	39	Solomon	solomon
bookIntro.summary|-|55aafcb9b2	33	Samuel	samuel
bookIntro.summary|-|599d63df25	1162	Adam	adam
bookIntro.summary|-|599d63df25	155	Adam	adam
bookIntro.summary|-|599d63df25	172	Noah	noah
bookIntro.summary|-|599d63df25	181	Noah	noah
bookIntro.summary|-|599d63df25	189	Abraham	abraham
bookIntro.summary|-|599d63df25	302	Adam	adam
bookIntro.summary|-|599d63df25	463	Jesus	jesus-of-nazareth
bookIntro.summary|-|599d63df25	514	Jesus	jesus-of-nazareth
bookIntro.summary|-|599d63df25	635	Jesus	jesus-of-nazareth
bookIntro.summary|-|5c984b6437	187	Cain	cain
bookIntro.summary|-|5c984b6437	196	Abel	abel
bookIntro.summary|-|5c984b6437	215	Noah	noah
bookIntro.summary|-|612943615c	205	Solomon	solomon
bookIntro.summary|-|612943615c	259	David	david
bookIntro.summary|-|612943615c	31	David	david
bookIntro.summary|-|612943615c	90	Solomon	solomon
bookIntro.summary|-|633a88739b	160	Saul of Tarsus	paul-of-tarsus
bookIntro.summary|-|633a88739b	278	Peter	simon-peter
bookIntro.summary|-|633a88739b	319	Cornelius	cornelius-the-centurion
bookIntro.summary|-|6346e3ac12	178	Jesus	jesus-of-nazareth
bookIntro.summary|-|6346e3ac12	218	Mark	john-mark
bookIntro.summary|-|6346e3ac12	352	Jesus	jesus-of-nazareth
bookIntro.summary|-|63b684e0b7	138	Jesus	jesus-of-nazareth
bookIntro.summary|-|63b684e0b7	47	Jesus	jesus-of-nazareth
bookIntro.summary|-|656f78313f	111	Nathan	nathan-the-prophet
bookIntro.summary|-|656f78313f	144	David	david
bookIntro.summary|-|656f78313f	28	David	david
bookIntro.summary|-|656f78313f	56	Bathsheba	bathsheba
bookIntro.summary|-|69a611c9f2	140	Job	job
bookIntro.summary|-|69a611c9f2	189	Job	job
bookIntro.summary|-|69a611c9f2	53	Job	job
bookIntro.summary|-|6a0b80dab6	119	Paul	paul-of-tarsus
bookIntro.summary|-|6c2cd9c75e	177	Jacob	jacob
bookIntro.summary|-|6c2cd9c75e	215	Joseph	joseph-son-of-jacob
bookIntro.summary|-|6d75aa74ab	361	Paul	paul-of-tarsus
bookIntro.summary|-|6d75aa74ab	437	Philemon	philemon
bookIntro.summary|-|6efec66083	145	Thomas	thomas-apostle
bookIntro.summary|-|6efec66083	211	Jesus	jesus-of-nazareth
bookIntro.summary|-|6efec66083	226	Peter	simon-peter
bookIntro.summary|-|6efec66083	23	John	john-the-baptist
bookIntro.summary|-|6efec66083	312	Jesus	jesus-of-nazareth
bookIntro.summary|-|6efec66083	63	Mary Magdalene	mary-magdalene
bookIntro.summary|-|6f82dc079f	0	Luke	luke-evangelist
bookIntro.summary|-|6f82dc079f	115	John the Baptist	john-the-baptist
bookIntro.summary|-|6f82dc079f	136	Jesus	jesus-of-nazareth
bookIntro.summary|-|6f82dc079f	177	Mary	mary-mother-of-jesus
bookIntro.summary|-|6f82dc079f	199	Zechariah	zechariah-father-of-john-baptist
bookIntro.summary|-|6f82dc079f	244	Joseph	joseph-son-of-jacob
bookIntro.summary|-|6f82dc079f	255	Mary	mary-mother-of-jesus
bookIntro.summary|-|6f82dc079f	336	Luke	luke-evangelist
bookIntro.summary|-|6f82dc079f	369	Jesus	jesus-of-nazareth
bookIntro.summary|-|70b81874a6	56	Hezekiah	hezekiah
bookIntro.summary|-|70b81874a6	69	Josiah	josiah
bookIntro.summary|-|7604b33ab8	119	Caesar	tiberius-caesar
bookIntro.summary|-|7604b33ab8	203	Paul	paul-of-tarsus
bookIntro.summary|-|7a1d9a125c	173	David	david
bookIntro.summary|-|7a1d9a125c	32	David	david
bookIntro.summary|-|7c54c0e789	9	Paul	paul-of-tarsus
bookIntro.summary|-|7f10957b51	140	Samuel	samuel
bookIntro.summary|-|7f10957b51	33	Samuel	samuel
bookIntro.summary|-|7f10957b51	60	Saul	saul-king-of-israel
bookIntro.summary|-|7f10957b51	66	Saul	saul-king-of-israel
bookIntro.summary|-|82c05bab8b	487	Jesus	jesus-of-nazareth
bookIntro.summary|-|82c05bab8b	545	Jesus Christ	jesus-of-nazareth
bookIntro.summary|-|82c05bab8b	583	God the Father	god-the-father
bookIntro.summary|-|82c05bab8b	660	Jesus	jesus-of-nazareth
bookIntro.summary|-|82c05bab8b	667	Paul	paul-of-tarsus
bookIntro.summary|-|85df9da891	152	Michael	michael-archangel
bookIntro.summary|-|85df9da891	164	the devil	satan
bookIntro.summary|-|85df9da891	191	Moses	moses
bookIntro.summary|-|85df9da891	308	Moses	moses
bookIntro.summary|-|85df9da891	380	Enoch	enoch
bookIntro.summary|-|85df9da891	400	Enoch	enoch
bookIntro.summary|-|85df9da891	649	Jerome	jerome
bookIntro.summary|-|85df9da891	720	Enoch	enoch
bookIntro.summary|-|8608272da2	103	Jesus Christ	jesus-of-nazareth
bookIntro.summary|-|86f50d5192	0	Paul	paul-of-tarsus
bookIntro.summary|-|86f50d5192	30	Timothy	timothy
bookIntro.summary|-|86f50d5192	42	Epaphroditus	epaphroditus
