Romans 2:10	topic	gentiles	WEB=0	KJV=1:Gentile	ASV=0
Romans 2:10	topic	greeks	WEB=1:Greek	KJV=0	ASV=1:Greek
Romans 2:9	topic	gentiles	WEB=0	KJV=1:Gentile	ASV=0
Romans 2:9	topic	greeks	WEB=1:Greek	KJV=0	ASV=1:Greek
Romans 3:9	topic	gentiles	WEB=0	KJV=1:Gentiles	ASV=0
Romans 3:9	topic	greeks	WEB=1:Greeks	KJV=0	ASV=1:Greeks
Romans 4:18	person	abraham	WEB=1:Abraham	KJV=0	ASV=0
Romans 8:11	person	jesus-of-nazareth	WEB=2:Christ Jesus|Jesus	KJV=1:Jesus	ASV=2:Christ Jesus|Jesus
Romans 8:34	person	jesus-of-nazareth	WEB=0	KJV=0	ASV=1:Christ Jesus
Romans 9:10	person	rebekah	WEB=1:Rebekah	KJV=0	ASV=0
Romans 9:27	person	isaiah	WEB=1:Isaiah	KJV=0	ASV=1:Isaiah
Romans 9:29	location	gomorrah	WEB=1:Gomorrah	KJV=0	ASV=1:Gomorrah
Romans 9:29	location	sodom	WEB=1:Sodom	KJV=0	ASV=1:Sodom
Romans 9:29	person	isaiah	WEB=1:Isaiah	KJV=0	ASV=1:Isaiah
Ruth 1:1	location	bethlehem	WEB=1:Bethlehem	KJV=0	ASV=0
Ruth 1:19	location	bethlehem	WEB=2:Bethlehem	KJV=2:Bethlehem	ASV=0
Ruth 1:2	location	bethlehem	WEB=1:Bethlehem	KJV=0	ASV=0
Ruth 1:22	location	bethlehem	WEB=1:Bethlehem	KJV=1:Bethlehem	ASV=0
Ruth 2:4	location	bethlehem	WEB=1:Bethlehem	KJV=1:Bethlehem	ASV=0
Ruth 2:6	topic	moabites-and-ammonites	WEB=1:Moabite	KJV=0	ASV=0
Ruth 4:11	location	bethlehem	WEB=2:Bethlehem|Ephrathah	KJV=1:Bethlehem	ASV=1:Ephrathah
Ruth 4:12	person	perez	WEB=1:Perez	KJV=0	ASV=1:Perez
Ruth 4:18	person	perez	WEB=2:Perez	KJV=0	ASV=2:Perez
Song of Solomon 1:1	person	solomon	WEB=1:Solomon	KJV=1:Solomon	ASV=n/a
Song of Solomon 1:14	location	en-gedi	WEB=1:En Gedi	KJV=1:Engedi	ASV=0
Song of Solomon 3:7	person	solomon	WEB=1:Solomon	KJV=1:Solomon	ASV=0
Song of Solomon 4:4	person	david	WEB=1:David	KJV=0	ASV=0
Song of Solomon 4:4	poi	tower-of-david	WEB=0	KJV=1:tower of David	ASV=1:tower of David
Song of Solomon 8:13	person	solomon	WEB=0	KJV=0	ASV=1:Solomon
Zechariah 11:3	location	jordan-river	WEB=1:the Jordan	KJV=0	ASV=1:the Jordan
Zechariah 13:2	topic	demons	WEB=0	KJV=1:unclean spirit	ASV=1:unclean spirit
Zechariah 14:8	location	dead-sea	WEB=1:eastern sea	KJV=0	ASV=1:eastern sea
Zechariah 1:1	person	zechariah-the-prophet	WEB=1:Zechariah the son of Berechiah	KJV=0	ASV=1:Zechariah the son of Berechiah
Zechariah 1:21	topic	gentiles	WEB=0	KJV=1:Gentiles	ASV=0
Zechariah 1:7	person	zechariah-the-prophet	WEB=1:Zechariah the son of Berechiah	KJV=0	ASV=1:Zechariah the son of Berechiah
Zechariah 6:12	topic	the-temple	WEB=0	KJV=1:the temple	ASV=1:the temple
Zechariah 6:13	topic	the-temple	WEB=0	KJV=1:the temple	ASV=1:the temple
Zechariah 6:14	topic	the-temple	WEB=0	KJV=1:the temple	ASV=1:the temple
Zechariah 6:15	topic	the-temple	WEB=0	KJV=1:the temple	ASV=1:the temple
Zechariah 7:2	poi	bethel	WEB=1:Bethel	KJV=0	ASV=0
Zechariah 9:2	location	sidon	WEB=1:Sidon	KJV=0	ASV=1:Sidon
Zechariah 9:2	location	tyre	WEB=1:Tyre	KJV=0	ASV=1:Tyre
Zechariah 9:3	location	tyre	WEB=1:Tyre	KJV=0	ASV=1:Tyre
Zephaniah 1:1	person	hezekiah	WEB=1:Hezekiah	KJV=0	ASV=1:Hezekiah
Zephaniah 3:10	location	ethiopia	WEB=0	KJV=1:Ethiopia	ASV=1:Ethiopia
